original_picture_id,positive,negative,pair_type,retrieved_images,query_strings,lambda_value,is_correct,rank
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Illuminated by a soft glow casting ghostly shadows.,featureless construction language,noisy_negative,"['6387a229-c5c0-4dd3-af6b-420de20d258b', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', 'cbb120f2-db88-4c78-b2e2-7bf02560578c', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '92a5d95c-6ab0-4d35-bd0b-c515060f0400', '443abae5-15be-4b90-9560-d09272182602', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '244df75b-458b-43dc-9824-85e051dc65e2']","['Illuminated by a soft glow casting ghostly shadows.', 'featureless construction language']",0.7,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Sleek structures whispering modern tales in soft outlines,sterile modern architecture.,noisy_negative,"['a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '71ae6c61-a849-4296-9648-8d0a7435b9d7', 'e065f25d-7920-47e1-8406-6de82f3d4a4f', '174ab7bd-604f-4483-8ba8-35eae377dd11', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '2b3bd8c9-adba-4ac4-8506-8c952e46b585']","['Sleek structures whispering modern tales in soft outlines', 'sterile modern architecture.']",0.7,True,1.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Elegant mix of smooth and angular elements adding visual intrigue.,wasted space,positive_negative,"['e065f25d-7920-47e1-8406-6de82f3d4a4f', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'f61a9853-6d20-4559-a6c6-231e18a4abc3', '6b541432-e291-42d0-a5d5-b88c539fc56c', '816429c8-e23f-4abd-a9c0-722c7440921a', 'da3a43f2-5237-4811-949e-d980d8597ffb', '2a519739-7773-4354-85a1-fba3f6bf92c7']","['Elegant mix of smooth and angular elements adding visual intrigue.', 'wasted space']",0.7,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,minimalist backdrop,Sketch style overly complicated and difficult to interpret,positive_negative,"['dfc4024d-d9bb-42e7-b7af-c72f623672fb', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '478ac3b6-0f49-440c-84ac-897310ca5ca5', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '30be7066-ed3d-4295-9f14-cac27c97e1cc', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '34abf22b-c109-4eb6-a2f7-f07420c43c85', '2a519739-7773-4354-85a1-fba3f6bf92c7', '72e384e7-f1cc-44ba-bd47-b00e0bba878d']","['minimalist backdrop', 'Sketch style overly complicated and difficult to interpret']",0.7,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,futuristic robotic masterpiece as the centerpiece,Single robotic subject lacks variety and engagement,positive_negative,"['d41fa5fa-3f99-418e-b1f9-b7820ca772f5', '018943a8-3180-4d42-9615-842fb21f9bbd', '2a519739-7773-4354-85a1-fba3f6bf92c7', '62404e9b-2fd6-4709-96bb-fe5a2262001e', 'c1bff9bc-02a9-474a-92ca-c937784cd5d6', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', '8758053f-a34a-4f8b-8694-ee20bb6295e3', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '816429c8-e23f-4abd-a9c0-722c7440921a', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0']","['futuristic robotic masterpiece as the centerpiece', 'Single robotic subject lacks variety and engagement']",0.7,True,4.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Industrial chic design with a whiff of the future,Stark white background offering no visual interest,noisy_negative,"['d41fa5fa-3f99-418e-b1f9-b7820ca772f5', '62404e9b-2fd6-4709-96bb-fe5a2262001e', 'cdaf3830-a9fc-45a0-b1b0-436a9d21dc80', '018943a8-3180-4d42-9615-842fb21f9bbd', '2a519739-7773-4354-85a1-fba3f6bf92c7', '89939dd6-78aa-44e4-8ae0-fab8d354e669', '63e5db15-0a71-42ec-b33c-9b77865c88e0', 'c1bff9bc-02a9-474a-92ca-c937784cd5d6', '1135c712-811d-48fb-84cf-e48d6329e10b', 'ab521a5f-aec3-4efc-b9d3-323427e5f21e']","['Industrial chic design with a whiff of the future', 'Stark white background offering no visual interest']",0.7,True,2.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Bare minimalist backdrop devoid of any peripheral distractions,Side profile view with too much empty,noisy_negative,"['30be7066-ed3d-4295-9f14-cac27c97e1cc', '34abf22b-c109-4eb6-a2f7-f07420c43c85', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '478ac3b6-0f49-440c-84ac-897310ca5ca5', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0']","['Bare minimalist backdrop devoid of any peripheral distractions', 'Side profile view with too much empty']",0.7,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,Bare minimalist backdrop devoid of any peripheral distractions,Stark white background offering no visual interest,noisy_negative,"['30be7066-ed3d-4295-9f14-cac27c97e1cc', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '478ac3b6-0f49-440c-84ac-897310ca5ca5', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '34abf22b-c109-4eb6-a2f7-f07420c43c85', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '423dea1f-4724-4e95-a5e1-589ad3c734d8', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb']","['Bare minimalist backdrop devoid of any peripheral distractions', 'Stark white background offering no visual interest']",0.7,False,
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Impressive multi-level architecture,Overuse of negative space leading to a sense of emptiness,positive_negative,"['6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', '63e5db15-0a71-42ec-b33c-9b77865c88e0', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', '843a3784-4b2c-48ef-9a85-73fbc314307e']","['Impressive multi-level architecture', 'Overuse of negative space leading to a sense of emptiness']",0.9,True,1.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Stunning monochrome presentation,Overuse of negative space leading to a sense of emptiness,positive_negative,"['cbf5304a-69f0-43cc-9283-241361610f2a', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '6387a229-c5c0-4dd3-af6b-420de20d258b', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', 'ab521a5f-aec3-4efc-b9d3-323427e5f21e', '74a3cb6c-a710-4e75-bef2-f275fac28783']","['Stunning monochrome presentation', 'Overuse of negative space leading to a sense of emptiness']",0.9,False,
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Impressive multi-level architecture,lifeless monochrome palette,positive_negative,"['6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '843a3784-4b2c-48ef-9a85-73fbc314307e', '63e5db15-0a71-42ec-b33c-9b77865c88e0', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', '843a3784-4b2c-48ef-9a85-73fbc314307e']","['Impressive multi-level architecture', 'lifeless monochrome palette']",0.9,True,1.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Minimalist architectural lexicon intertwining with whispers of a bygone future.,Inconsistent and clumsy architectural sketch style,noisy_negative,"['6b1b8043-5a69-4036-90f2-dd01290bf4fe', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '468da0cc-51e7-4b79-bc15-20c029a9c159', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'db7eb434-9531-4598-b99b-707a386be404', '89939dd6-78aa-44e4-8ae0-fab8d354e669', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '6b541432-e291-42d0-a5d5-b88c539fc56c', 'e065f25d-7920-47e1-8406-6de82f3d4a4f']","['Minimalist architectural lexicon intertwining with whispers of a bygone future.', 'Inconsistent and clumsy architectural sketch style']",0.9,True,1.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Minimalist architectural lexicon intertwining with whispers of a bygone future.,Dull,noisy_negative,"['6b1b8043-5a69-4036-90f2-dd01290bf4fe', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '468da0cc-51e7-4b79-bc15-20c029a9c159', '89939dd6-78aa-44e4-8ae0-fab8d354e669', 'db7eb434-9531-4598-b99b-707a386be404', '6b541432-e291-42d0-a5d5-b88c539fc56c', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', 'e065f25d-7920-47e1-8406-6de82f3d4a4f', 'dab688dd-fbbd-4f8e-938a-007834a0eb58']","['Minimalist architectural lexicon intertwining with whispers of a bygone future.', 'Dull']",0.9,True,1.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Clunky yet enticing structures reminiscent of ancient mollusk shells,Bulky and unappealing exterior volumes,noisy_negative,"['018943a8-3180-4d42-9615-842fb21f9bbd', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '0.0', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', '816429c8-e23f-4abd-a9c0-722c7440921a', 'a639a873-9009-41be-9a40-5b0cd674ad07', '2a519739-7773-4354-85a1-fba3f6bf92c7', '6b1b8043-5a69-4036-90f2-dd01290bf4fe']","['Clunky yet enticing structures reminiscent of ancient mollusk shells', 'Bulky and unappealing exterior volumes']",0.9,True,2.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Charming monochrome blue and white palette,Unimaginative and flat lighting,positive_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', '2a519739-7773-4354-85a1-fba3f6bf92c7', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '6b541432-e291-42d0-a5d5-b88c539fc56c', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '7', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0']","['Charming monochrome blue and white palette', 'Unimaginative and flat lighting']",0.9,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Charming monochrome blue and white palette,Lack of detail in loose line drawing,positive_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', '2a519739-7773-4354-85a1-fba3f6bf92c7', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '7', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e', '6b541432-e291-42d0-a5d5-b88c539fc56c', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '165ebb76-4c99-444f-8dc2-af8897986407']","['Charming monochrome blue and white palette', 'Lack of detail in loose line drawing']",0.9,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Modern minimalist aesthetic,Lack of detail in loose line drawing,positive_negative,"['443abae5-15be-4b90-9560-d09272182602', 'c748e07e-8b34-4768-9586-e0817e6f3ce9', '843a3784-4b2c-48ef-9a85-73fbc314307e', '8f6f6580-3157-4382-9901-036b78502968', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '33e90383-2a54-46ea-ac9d-1f34c453ed0c', '55ed88d4-c93d-416f-9f3c-f1b4cbcc3e6e', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', '188b9c9e-496a-4f26-a27f-c62653ae1e23']","['Modern minimalist aesthetic', 'Lack of detail in loose line drawing']",0.9,True,3.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Aerial viewpoint amplifying spatial depth.,Boxy and unoriginal volumes,noisy_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '4c961413-2691-4398-a70a-a49f81d535c3', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '018943a8-3180-4d42-9615-842fb21f9bbd', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', 'cdaf3830-a9fc-45a0-b1b0-436a9d21dc80', '89939dd6-78aa-44e4-8ae0-fab8d354e669', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6']","['Aerial viewpoint amplifying spatial depth.', 'Boxy and unoriginal volumes']",0.9,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Azure and ivory color harmony,Excessive simplification via modern aesthetic,noisy_negative,"['28c2246d-19dd-47f6-a7f2-496e9c9e1dc9', 'a322afcc-b3bf-4b8b-af46-62cdcbca6478', '90f2241d-db26-46fc-a758-7fa4e6d9d691', 'cbf5304a-69f0-43cc-9283-241361610f2a', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', '1135c712-811d-48fb-84cf-e48d6329e10b', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e']","['Azure and ivory color harmony', 'Excessive simplification via modern aesthetic']",0.9,False,
843a3784-4b2c-48ef-9a85-73fbc314307e,Contemporary structural labyrinth as the protagonist,Unimaginative and flat lighting,noisy_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '816429c8-e23f-4abd-a9c0-722c7440921a', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '0.0', '165ebb76-4c99-444f-8dc2-af8897986407']","['Contemporary structural labyrinth as the protagonist', 'Unimaginative and flat lighting']",0.9,True,1.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Sophisticated sleek and reflective properties,Overly polished metallic surface losing authenticity,positive_negative,"['2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '0.0', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '443abae5-15be-4b90-9560-d09272182602', '165ebb76-4c99-444f-8dc2-af8897986407', '88dcf7e0-4379-4a2d-93af-8a7510a3275c', '2a519739-7773-4354-85a1-fba3f6bf92c7', '3e1aa137-2301-4972-9212-0421fda319bd']","['Sophisticated sleek and reflective properties', 'Overly polished metallic surface losing authenticity']",0.9,True,1.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Radiant chrome-silver centerpiece,Shapeless and confusing abstract object,positive_negative,"['2b3bd8c9-adba-4ac4-8506-8c952e46b585', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '89939dd6-78aa-44e4-8ae0-fab8d354e669', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '63e5db15-0a71-42ec-b33c-9b77865c88e0', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', 'c1bff9bc-02a9-474a-92ca-c937784cd5d6', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1']","['Radiant chrome-silver centerpiece', 'Shapeless and confusing abstract object']",0.9,True,5.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Graceful transition of gradient gray background,Unimaginative and sterile monochrome palette,positive_negative,"['06eace2b-58a7-4f74-b9b1-dc48ded285db', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '92b51b1e-61af-4c89-a78a-b4ce9248acb8', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '8ffa5f2d-c863-434d-8782-f82708712b8c', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '683b232d-f55f-4eb7-bc1d-0271f2b27776']","['Graceful transition of gradient gray background', 'Unimaginative and sterile monochrome palette']",0.9,True,3.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Drab gradient background lacking vibrancy,noisy_negative,"['d167a3c4-03ed-4471-90f4-585743019bb9', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '3e1aa137-2301-4972-9212-0421fda319bd', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '8758053f-a34a-4f8b-8694-ee20bb6295e3', 'd8da7e6d-3bba-4325-be6a-65d33e88716f', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', '091c5997-c304-4708-b06c-3f50d2e5be4b', 'd167a3c4-03ed-4471-90f4-585743019bb9']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Drab gradient background lacking vibrancy']",0.9,False,
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Excessive negative space undermining composition,noisy_negative,"['d167a3c4-03ed-4471-90f4-585743019bb9', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4', '3e1aa137-2301-4972-9212-0421fda319bd', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '3e1aa137-2301-4972-9212-0421fda319bd', 'd8da7e6d-3bba-4325-be6a-65d33e88716f', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '8ffa5f2d-c863-434d-8782-f82708712b8c']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Excessive negative space undermining composition']",0.9,False,
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Clean-cut minimalism bathed in an ethereal studio glow,Drab gradient background lacking vibrancy,noisy_negative,"['2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '7df33602-fba7-4538-ad2e-1810ddca2d87', '2a519739-7773-4354-85a1-fba3f6bf92c7', '92a5d95c-6ab0-4d35-bd0b-c515060f0400', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', '683b232d-f55f-4eb7-bc1d-0271f2b27776', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '244df75b-458b-43dc-9824-85e051dc65e2', '443abae5-15be-4b90-9560-d09272182602', 'c748e07e-8b34-4768-9586-e0817e6f3ce9']","['Clean-cut minimalism bathed in an ethereal studio glow', 'Drab gradient background lacking vibrancy']",0.9,True,1.0
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,whites,sterile modern architecture.,positive_negative,"['da3a43f2-5237-4811-949e-d980d8597ffb', 'c748e07e-8b34-4768-9586-e0817e6f3ce9', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', '7df33602-fba7-4538-ad2e-1810ddca2d87', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'cbb120f2-db88-4c78-b2e2-7bf02560578c', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '88dcf7e0-4379-4a2d-93af-8a7510a3275c', '11c22dbd-debf-46ca-a4ec-428d38e77cf2', 'a639a873-9009-41be-9a40-5b0cd674ad07']","['whites', 'sterile modern architecture.']",0.9,True,5.0
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Harmonious blend of soothing blues,featureless construction language,positive_negative,"['244df75b-458b-43dc-9824-85e051dc65e2', 'd167a3c4-03ed-4471-90f4-585743019bb9', '55ed88d4-c93d-416f-9f3c-f1b4cbcc3e6e', '3e1aa137-2301-4972-9212-0421fda319bd', '816429c8-e23f-4abd-a9c0-722c7440921a', '90f2241d-db26-46fc-a758-7fa4e6d9d691', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '188b9c9e-496a-4f26-a27f-c62653ae1e23']","['Harmonious blend of soothing blues', 'featureless construction language']",0.9,True,9.0
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Elegant,Absence of warmth in cold,positive_negative,"['90f2241d-db26-46fc-a758-7fa4e6d9d691', '75951bbc-11e1-4861-acfa-b910daa025d8', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', 'da3a43f2-5237-4811-949e-d980d8597ffb', '28c2246d-19dd-47f6-a7f2-496e9c9e1dc9', '443abae5-15be-4b90-9560-d09272182602', '468da0cc-51e7-4b79-bc15-20c029a9c159', '018943a8-3180-4d42-9615-842fb21f9bbd']","['Elegant', 'Absence of warmth in cold']",0.9,True,3.0
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,and dove gray hues,Dominance of uninspiring light blues,noisy_negative,"['165ebb76-4c99-444f-8dc2-af8897986407', '28c2246d-19dd-47f6-a7f2-496e9c9e1dc9', '6387a229-c5c0-4dd3-af6b-420de20d258b', 'd167a3c4-03ed-4471-90f4-585743019bb9', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '7', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '423dea1f-4724-4e95-a5e1-589ad3c734d8', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', 'c2b6f39c-c794-4cc9-842d-96974048ed18']","['and dove gray hues', 'Dominance of uninspiring light blues']",0.9,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Illuminated by a soft glow casting ghostly shadows.,featureless construction language,noisy_negative,"['6387a229-c5c0-4dd3-af6b-420de20d258b', 'cbb120f2-db88-4c78-b2e2-7bf02560578c', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '443abae5-15be-4b90-9560-d09272182602', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', '244df75b-458b-43dc-9824-85e051dc65e2', 'd8da7e6d-3bba-4325-be6a-65d33e88716f', '55ed88d4-c93d-416f-9f3c-f1b4cbcc3e6e', '63e5db15-0a71-42ec-b33c-9b77865c88e0']","['Illuminated by a soft glow casting ghostly shadows.', 'featureless construction language']",0.9,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Sleek structures whispering modern tales in soft outlines,sterile modern architecture.,noisy_negative,"['a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '71ae6c61-a849-4296-9648-8d0a7435b9d7', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', '90f2241d-db26-46fc-a758-7fa4e6d9d691', 'e065f25d-7920-47e1-8406-6de82f3d4a4f', '174ab7bd-604f-4483-8ba8-35eae377dd11', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'b6b897c3-cfd0-47a8-823f-588087a75f1a']","['Sleek structures whispering modern tales in soft outlines', 'sterile modern architecture.']",0.9,True,1.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Elegant mix of smooth and angular elements adding visual intrigue.,wasted space,positive_negative,"['e065f25d-7920-47e1-8406-6de82f3d4a4f', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', 'f61a9853-6d20-4559-a6c6-231e18a4abc3', '6b541432-e291-42d0-a5d5-b88c539fc56c', '816429c8-e23f-4abd-a9c0-722c7440921a', '62404e9b-2fd6-4709-96bb-fe5a2262001e', '2a519739-7773-4354-85a1-fba3f6bf92c7']","['Elegant mix of smooth and angular elements adding visual intrigue.', 'wasted space']",0.9,True,9.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,minimalist backdrop,Sketch style overly complicated and difficult to interpret,positive_negative,"['25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '478ac3b6-0f49-440c-84ac-897310ca5ca5', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '423dea1f-4724-4e95-a5e1-589ad3c734d8']","['minimalist backdrop', 'Sketch style overly complicated and difficult to interpret']",0.9,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,futuristic robotic masterpiece as the centerpiece,Single robotic subject lacks variety and engagement,positive_negative,"['018943a8-3180-4d42-9615-842fb21f9bbd', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '62404e9b-2fd6-4709-96bb-fe5a2262001e', '8758053f-a34a-4f8b-8694-ee20bb6295e3', 'c1bff9bc-02a9-474a-92ca-c937784cd5d6', '816429c8-e23f-4abd-a9c0-722c7440921a', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', 'db7eb434-9531-4598-b99b-707a386be404']","['futuristic robotic masterpiece as the centerpiece', 'Single robotic subject lacks variety and engagement']",0.9,True,4.0
